review_id,product_id,review_title,review_body
1163488,B00DUL7GHG,gaming,Having fun with my new game easy download and some okay payouts .  My husband found it and hasn't stopped.
1803473,B006YJKAPQ,A must In The tool bag!  Albeit a teeny bit costly!,"The VamPLIERS are without question one of the most versatile pair of pliers in a tool bag.  The tool is very well made, extracts rusty or broken screws swiftly and easily.  By all appearances, this pair of pliers is nothing special.  However, once put to use for its intended purposes, the magic of its cleverly thought-out grooves, reveals itself.  Upon receipt, I was somewhat surprised by its rather modest size. It&#8217;s a small pair of pliers.  Handy for the size of my hands and my usual projects, but, I imagine, therefore also limited to extracting hardware of a particular size or required torque (due to limited leverage.)  The latter is neither an inconvenience nor a drawback in my particular case.  While I recognize that the manufacturer needs to be compensated for development costs, and while taking into consideration that the tool seems neatly and solidly fabricated, the pair of pliers is a bit on the costly side.  The 1 star reduction solely due to the price factor."
864710,B008BM50B8,Not fun,Boring that's what my 4 year old son said. Waste of space dont download it. Not worth it. Don't buy
2747480,B00065HKKW,prequels are absolutely worthless,"Both of these prequels are absolutely worthless pictures, they detract from the brilliance and realism of the first film, which is a superb endeavor. They suffer from an inability to commit to serious script writing, story and funding, what they have created instead is an extremely &#34;dumb downed&#34; version that should have never been made at all. It is obvious they were made for the &#34;MTV generation&#34;, as they do not notice the subtle errors which have been egregiously made. Sub-par acting dominates each of them, stilted corny dialogue, written by the inept writer for the masses, Caleb Carr, douses any suspense at all. The film stock also detracts, as it appears that reality is only an imitation, take for example some shots of a cave, they appear to be well lit and inside a fake set, the church itself resembles a piece of plastic, the statues are styrofoam, and the CGI is offensive to the eye.The original was actually filmed in Syria in historic ruins, which added to the mystery, you will also notice that nothing is really &#34;believable&#34; such as what you found in the films from the 1970's, the faces of actors are clean or have some fake blood or dirt smeared on them and the lighting is too bright. The costuming is even worse, and black workers speaking on equal terms to the whites is only rewriting history to explain the storyline to dumb audiences. Plainly, these are some of the worse films that I have ever been forced to see, they should only be watched for their assumptions about how greed has permeated the film industry."
1377355,B000GKCI4A,great game!,"its a great game, just like fallout it has most of the same elements and is fun to play. and because skyrim cant play on ps3, this is your only choice for a game like this"
292769,B00132YKQO,STICKY GOOPY THICK LIKE SAP - STICKY! GREAT STUFF!,Super glue and honey mixed up together - that's what itfeels like on your skin and it does NOT dry BUTIT WORKS LIKE NOTHING I've ever seen before with DAILYuse.Amazing.  Buy a little tube and see for yourself.April 2010 - Started with red raised scars.July 2010- This took it down to pink slightly raised scars.--------------Kept using it.Sept 2010- Then the scars became flat white scars.-------------Kept using it.Dec 2010-Flat white scars became nearly unnoticeable lines.-------------Kept using it.Feb 2011 White lines are fading to nearly normal skin color!Wow. MUST USE FAITHFULLY EVERY DAY.
3658418,B001BOVEU4,My cats favorite toy,"I have two cats, one is about 1.5 years old and the other is 4 months old. The older one is less playful than he was as a kitten, but as a kitten this was his favorite toy by far. My 4 month old absolutely LOVES this toy. When he sees me reach for it (I have to hide it otherwise he'll tear it apart) you can see how excited he gets. I've tried all the attachments and the feather is the best as well. I've since purchased about 5 of these wands because I lost two to hurricane sandy and I like to have multiple wands with different attachments so that I can vary the attachment without having to keep removing them and the cat can keep playing with different stimulations. I absolutely love this and it's a pleasure to see my kitten hunt it. When the feathers get destroyed I just take them off the wand and use them as stand alone toys which my cat bats around and plays with on his own. The refills are relatively expensive, but the amount of fun we have with this toy compensates for the cost."
3749305,B000M5UD1E,Slyvania 9006 SU Silverstar Ultra Headlight Bulbs,These fit perfect on my pick up truck as they said they would and brighten the roads at night for more visibility that makes my traveling at night safer.
692144,B00658XUAS,good,it is a vary vary vary vary good game good fighting and I like how the wepons are made and how the power ups are
1876857,B000WL7UQ4,Crank that volume down,"I thought it couldn't get any worse when I heard some of Lil Waynes stuff, but then I listened to Soulja Boy. My god what garbage. Can you imagine if the collaborated? Horrible horrible song."
3745095,B0009JKGJW,Smoother running engine,"Run this in a daily driver to make it last longer (I use 8 or even 10-12 oz in my 2005 Lincoln Town Car at each fill-up) and overall smoother engine response.Run it in an older car or dirtier engine to clean out a lot of old deposits (the bad deposits, not the varnish that HELPS lubricatethe engine).  Might see a small increase in MPG in that scenario.Here's a helpful tip: as the instructions indicate, you may replace up to 20% of your motor oil with this.I ran a quart of it in the Lincoln with new (but cheap) 5W-20 motor oil and a cheap filter (the Fram Orange Can of Death ExtraGuard isfine for this purpose) for 2 weeks and then changed the oil & filter back to the really good Motorcraft FL-820S and synthetic oilI normally used.  I say that's just as useful as a SeaFoam treatment or any of the so-called engine""flush"" treatments, whichmost cars don't need unless they've been mistreated for years.  Worked well in my car which as as smooth-running as one couldhope for at about 114,000 miles and 8 years old.  Look inside under the oil fill cap and everything shines nicely.And as always use 4 oz per 10 gallons (or so, I actually use a bit more but that's just me talking) in the fuel at every fill up -- addit BEFORE filling up for best possible mixing.  But after is all right as well, better then than never."
1302774,B005AGGZ8K,I would pass.,"I sometimes see reviews as redundant and unnecessary and I see a lot of positive reviews for this guitar strap, but I don't know why. Maybe other people don't really care what kind of strap they have or maybe they just have never had a good strap before. It wasn't too hard to get on and only took a couple of seconds, but once I got it on it was stiff and felt odd. It was very uncomfortable around my neck and I took it off my guitar in a matter of matters. I would honestly recommend spending a few extra dollars on a more expensive and more comfortable strap. Unless you're just going for something that is inexpensive, does the job, and isn't designed for comfort."
2620987,B000087F5T,"I love this show, but the DVD is not worth the money","Insomniac is one of my favorite TV shows. I love watching each week as Dave tours city after city in his own twisted alchoholic comedian type persona. If I visited these towns, these are the places I would go. It's a great idea and a great show.But this DVD gives us nothing new. No new footage at all, just the original shows uncensored. We get to hear the bleeped cussing and we get to see a little nudity. But, like another reviewer said, the show really isn't about that, and honestly, the nudity we do get to see is not really worth seeing (Okay, the chick in Montreal is nice, but otherwise it's nothing exciting).I was really hoping for some behind the scenes stuff. Maybe bloopers, out takes, and deleted scenes, or stuff so shocking or sexy it had to be cut out all together on the TV edition. I was hoping to see Brian the cameraman. All you get on this DVD is the exact same show you saw on TV without the Bleeps and the Blurs.And who picked these cities as the best of season one anyway? The New York episode on this DVD is from season 2, and it is the worst of the three times Dave has done New York. The two New York episodes that really were in Season one were both great, and where is Memphis. That was the best epsiode from season one, hands down!Anyway, love the show, love Dave Attell, totally dissapointed in the DVD."
2376465,B000003KCU,"Not reference quality compared to the Average Blu-ray, but ...","Still a nice gem to have in your collection, if you're an 80's fan.  This is actually a recut version of the film, with a couple of scenes added.  Very nice.  I remember thinking the theatrical release felt a little unfinished, in terms of the kid's motivation.  Dante fixed that for home video.  There are even a couple of cut scenes added as an additional special feature."
1891666,0767802470,sick,tyhey should have excuted all the submarine crews for war crimes they killed woman and children on the ships i believe the germans have no heart except for themselves
120792,B009A51Y10,Just Aweful,"First off, you only get one and one chance to get it right. I've had enough phones and other electronics like digital cameras that i've used screen protectors for so I have experience applying them.Second, there are no tabs that say part one peel first etc.Third, when you start applying it, you get rainbow streaks that after lifting back up to try and try and try again you get lines in it that don't go away.The application is one of the most terrible out of so many other screen protectors i've tried. The streaks have a rainbow effect and no matter how you slowly place it and try to rub them out with the enclosed microfiber cloth, they don't come out. Luckily, I had ordered Tech Armor Apple New iPhone 5 High Definition (HD) Clear Screen Protector with Lifetime Replacement Warranty (3-Pack) [AT&T;, Verizon. Sprint, International and Unlocked iPhone 5 Models] which worked on the first try and....you get 3 just incase you mess one up and or need to change it out at a later time.The best time to apply these things is when you first get the phone and take it out of the box this way there will be next to no dust, lint or finger/face grease.3m Is usually a great product but not this time, the application was just awful and didn't work."
1866224,B0000UJLJG,Best of 2003 from the 3 Kings (4 stars),"Westside Connection came back stronger than ever w/ their `Terrorist Threats"" album, makin' all their fans embrace their music after close to 8 years. ""Call 9-1-1"" sets the album off right w/ a bangin' beat by Young T.R.E., followed by the face-paced ""Potential Victims"" and the hit ""Gangsta Nation"" w/ Nate Dogg. WsC shows how they are one of the best groups around, and why their music is still revelant today. ""Pimp the System"" w/ Butch Cassidy, ""So Many Rappers in Love"", and ""You Gotta Have Heart"" are also standout tracks on this album. Check out `Terrorist Threats' right now, cause it my not be for ANOTHER 8 years until Westside Connection comes out w/ another album. And if that does happen, expect the same from Cube, Mack 10, & WC-bangin' beats and hard rhymes.Oh, by the way, to that latest 'kid review', you probably have Chingy/J-Kwon/Bow Bow posters up in your room, so since you don't know what real music is anyway, shut the f**k up and start ""hood hoppin"" or ""powerballin"""
1302184,B0040ZBI52,Not worth the few dollars you'll spend on it.,Bought this for a friend. Cheap plastic enclosure. Affects noticeably your guitars tone and is not exactly a useable delay. He tried to use it for his cleans for our punk ska band but there was no messing with the controls to get a suitable delay. Stay away from this one and get a better used pedal.
1296914,B0002KZISM,screw broke inside the guitar,"Buttons itself are fine, however when I was installing it the screw broke inside the guitar (right above the thread). And I even pre-drill it. there is no way I can get it out :( so had to find real screw and drill new hole next to it (now slightly off-center now)"
120789,B009A51Y10,love it,"I love the clear protector.  It is almost as if it doesn't exist.  I did have some troubles getting the bubbles out even after I've wiped the screen with alcohol pad first, but this is common among all screen protectors."
1297262,B0002Z2D0I,Want rubber residue all over your guitar?,"These picks do cut pick noise but with an acoustic guitar they wear very rapidly and leave a rubbery residue all over my guitar. I don't like the thought of what damage that stuff would do over time to the inside of my guitar with that stuff getting all over my pickups, etc. Big disappointment. I'm getting a lot of high string in my guitar sound and thought these picks might solve the problem. Back to the drawing board I go."
3755240,B002OUMVSS,Camco Sewer Hose Extension,We bought all one name product and it appears to fit our needs.It also appears well made and suits our purposes.
3589569,B000256962,Good supplement,"This is good to use as a supplement instead of CO.  We use this to help supplement some of the planted tanks.  I've also heard of using this to fight BBA, but I can't speak for that.  This is less expensive than what it costs in local fish stores and is a good thing to try before you spend a lot of money on a CO2 system.  Try this in conjunction with good lighting to grow plants in the aquarium, then if it works good, then consider upgrading ot a CO2 system."
1411655,B00198ZHC8,Say NO to SecurRom,"I intially looked at this game because i was considering buying it, after however reading the ""Install Limit"" of the game, i am defiently not buying this. Although i havn't had any issues with the rest of SecureRom, i will not be subjected to only being able to install a game I PURCHASED for a limited number of uses.I hope EA continues down this path only to lose more and more money."
1429559,B00269QLJ2,Worst PC purchase I've ever made,Pros: Good graphicsCons: Every possible thing you can think of that is not graphic related. Single player is short and a joke. It takes less than 5 hours of total game play on the hardest difficulty. There is no replay value like the first Modern Warfare provided. The online play is an absolute disaster. Every single online match is rampant with cheaters and connection problems. There is nothing you can do about a cheater. You can't ban cheaters or remove them from a game. If you are not the host of the game you can expect serious lag.If I had purchased anything else for $60 and it performed like this product I would have received a full refund.
3750515,B000VKODGG,Exact replacement,"Excellent product although contortionist skills are required for replacing this part.  After 70K miles, the old filters were completely covered in filth and bugs."
115698,B0093QER4C,Ick,The top holes don't line up with the holes on the phone. It looks all cockeyed lol ill find another brand
227832,B0009OAGPQ,Good price for a big bottle,This was the best price I found for the 3.4 oz bottle on the internet.  It was a present for my brother and he has used this for the last 6 years.  $35 for 3.4 oz is a very good price.  Recommend you get it from Amazon.
1708083,B0001Q2VPK,Another five star review,I can't say much more than has been said.  It's so quiet you can carry on a normal conversation (you can also have an abnormal conversation but don't have to raise your voice) while it is running. So powerful I had to adjust my nail gun and the pressure to keep from driving nails all the way through 2X lumber. Cycles a lot with an air impact but I expected that.  It is heavy but not unmanagable.  A great all around tool
3755539,B002WIN8VQ,DONT WORK,NEEDS DRIVER AND SOFTWARE HELP WILL NOT INSTALL AUTO INSTALL DISC WONT DO NOTHING BUT TELL YOU WHAT IT WONT DO.
1711929,B0002YP1UI,I had difficulty with it,I got locked out of this device while trying to set it up and now it is useless.  No way to reset
179201,B00FAMF5SA,Bright color great price,Purchased for my 6 year old grandson who inherited my old phone to play games on.  He loves the bright green color ... for the price it is a nice case but I am still unsure of how much the device will be protected by the case.  Great value for the price paid.
3756055,B0036E9VB6,Most liked it but,"The reviews said that this was the best of the air pumps.I ordered it and returned the pump without actually using it.My Black and Decker did not have as good of  reviews as this unit had,but I didn't like not having the option of a 120 volt plug.Since I was going to give it as a gift, I wanted to make it as easy to use as possible.The idea of not being able to plug it in to a garage outlet,since you can't run the vehicle in a garage, in the time to fill the tires."
93985,B00896EZB2,Very nice,"These are nice, just a bit hard to see when it's very sunny (Texas). Over all, it's nice, easy to use and it serves the purpose."
1796844,B005DKJIVE,"Watch, I am disappoint","*** This is the review I was going to write ***I was a little skeptical when I was offered this watch. It claimed you could take your pulse in 10 seconds, just by pressing two fingers against your wrist. OK, but you can do that with any watch in 15 seconds, just by multiplying by four. After playing with it for a while, however, I grew to appreciate it:Pros:- Shows you your pulse rate while you're exercising, without a band around your chest like the more expensive pulse watches.- It also has regular watch functions like time, date, alarm.- It has a nice stopwatch function.Cons:- You can't be running or moving jerkily while taking the pulse (though walking is ok)- Slightly dextro-centric. While it's possible to get the watch to work on the right wrist, it was clearly designed for use on the left.- Poor use of real estate. The two sensors to press your fingers on are above and below the watch face (at about 1 and 7 o'clock). This means that there can't be buttons there, or at 6 and 12, which is the easiest place to reach for things like the stopwatch and light. Furthermore, the button at 10 o'clock is only used for decrementing a value when setting the watch. This button is in a prime location, and would be much easier to press than the current light or stopwatch buttons, which are at 3 and 2 o'clock, respectively.- Shweddy wrist. The watch band is plastic, with no perforations except to accommodate the buckle. My wrist was dripping ten minutes into my workout. And, since the pulse monitor needs to have contact with your wrist, you can't wear a sweatband underneath.- The calorie counter is a nice motivation, but I'm very skeptical that you can figure out kcal burned by only looking at pulse rate and weight.*** The review I'm actually writing ***I had great fun playing with the watch when it first arrived - taking my pulse while walking around the house, holding my breath to see if it would change, and so on. The next day, I decided to take it on the road.While sitting calmly on the morning train, I was a little surprised to find my pulse was 105, but the ride wasn't that smooth, so I gave the watch a pass. After a brisk five blocks, I stopped to wait for a walk signal, and found my pulse was 175. Skepticism increased. Sitting in my dentist waiting room I got clocked at 109, which was alarming enough that I took my pulse the old-fashioned way. 85. After a few minutes of nitrous the watch went down to 90, and my own count went to 75. At lunch later in the day the watch claimed I was up to 113, with no evidence of tachycardia from taking my pulse manually. And so on. I can take a hint - I have a defective watch.Amazon is great about returns. But this also seemed like a good chance to review Omron's customer service. So I called the number on the operating instructions that came with the watch, and had a nice chat with their representative, who instructed me to send the watch back, at my own expense, along with an $8 check or money order to cover return shipping. When I explained that I had only gotten the watch the previous day, she explained that they would replace the watch if their ""inspection"" showed that it was in fact defective, but that the company doesn't cover shipping, in either direction, even if the watch is defective. Oh, and they suggest you get shipping insurance, since they don't cover that either.Amazon is great with customer service. Omron is not, even when they ship a defective product. This is my review."
2861437,B000EOTSA0,It's too bad...,"It's really quite simple - this movie sucks. It's really too bad. It's an important and fascinating topic. She should have taken the money the studios supposedly offered her and let them alter the script to make it watchable. Instead, she stuck with a crappy script and made the movie herself. Bad choice."
43077,B004XPLPUM,WAY too tight a fit,I feel like I'm going to break my phone everytime I try pulling the cord out. I've used it twice and it has stopped working. Extremely disappointed in the product. I have an iPhone 4s
1853735,B00004SVJR,Skull And Bones,"Four albums deep, Cypress Hill has been criticized heavily lately for still sounding exactly the same as they did when they first came out in 1991.  Well, this was their answer; a half rap and half rock album.Muggs also experiments on the rap side and the result is, well boring.  The rock side might attract new fans to the Hill, but for anyone who doesn't like rock music...this is only a waste of 6 tracks.So if you like rap/rock combos, this might be for you.  If not, there is nothing here worth your money."
2909143,B000J103OI,Stylish & Funny,The acting from Meryl Streep and Ann Hathaway is great . They blend together. I would like to see them in somemore movies and of course I love the clothing in this movie.
1299730,B0010CAEFS,junk,"the cable hisses, crackles and pops right out of the package.  save your money and buy a better cable.  i will buy cables locally from now on so i can easily return them if they are defective.  i would definitely not buy this product again or recommend it to anyone else."
1297725,B0009G1E0K,Too thick,"This is my first guitar belt, it is not a good fit, the connection to the guitar is far too thick, I try to not remove it too often as it is highly inconvenient and hard to manage.  Other than that it is usable, sort of, but I am thinking of getting some kind of metal hook instead, the thick leather is so unpleasant to deal with."
2475690,B00005JKN9,"Day-Lewis Rocks, but the movie takes a beating!","Okay I've been impressed with Day-Lewis' performances before and this one was deffinantly not an exception however.  The movie was so flawed it made me sick.  How bad can one person screw up our nations history.  Um, well, according to this movie.  REALLY BADLY!  Half the main characters were not that way in history, and Day-Lewis' character was a composite of 3 people over a 50 year span of history.Not to mention for all you conservative and well mannered people the idea of ""violence is okay because our country was founded on it"" may really rest uneasy for you.  I found this movie to be so sick and twisted that when it was over I could have gone and watched Se7en, and felt like a normal human being."
1751502,B0014KMDZ0,Cheap,"Cheap cost, cheap build, two Phillips and two flatheads, and that's it.  They are tiny, too.Hard to grip, so thin.  And the handle is plastic and light and will break with a good tork, I;m sure.  The bits simply slide into thin, cheap plastic, nothing more.  Not secure and over time will loosen, I feel.  I will update.Bottom line: save the money for this and put it towards a $30 multitool and be much better off for it."
1300117,B001AH83UG,"Bright, white light with good even coverage","This is a fairly compact &#34;must have&#34; accessory when working in pit or dim light situations. This music light will easily cover two pages of  music and at a stretch, three pages.The LEDs provide bright , white even coverage making it possible to see the pages of music. The heads are easily adjusted with the flexible mounting arms and the two stage light intensity switch is a good feature when a lesser intensity light is desired.The small size of the light makes it perfect for travelling."
1302960,B005IGFGWI,They work great,"Have used them for years, bought some new guitars, had to have.  Wish they had something for Acoustic Electric 1/4&#34; backplug"
3700624,B004B9GNPM,"nice size, can snap in half.....good for training rewards",A great crunchy treat to have on hand.  My boys like them. I have bought them several times and am satisfied with purchase.
2738389,B0002Z0EXQ,"All I can say is, why?","I don't dislike movies often. Most times, I'll see a movie and think either that I'd watch it again or I wouldn't, but I still enjoy it more or less either way. This movie, though, is an exception. To put it as bluntly as I can, it is simply the most God-awful piece of trash I have ever seen in my entire life. It's definately one of the three or four movies I've ever seen that I would consider actively bad.First of all, it's boring. The movie drags on for hours and nothing particularly interesting happens. I didn't find any of the characters to be particularly interesting or sympathetic. They all just seemed flat and emotionless to me. About the scene where Achilles killed Hector, I was so bored I wanted to leave the theater, and would have if I hadn't been with other people. How they can turn one of the classics of western literature into a bloated sleeper is beyond me. That has to take real talent.Secondly, the action is bad. Okay, so the whole Achilles taking the guy out with one hit was really cool the first time they showed it, but after a while it just got really annoying. Kind of like the ""bullet-time"" thing in the Matrix; really cool the first few times you see it, but it loses something with over-use. The battle sequences themselves are confusing, largely because it's very difficult to tell the Trojans from the Greeks. The battles also feel kind like a poor cross between Lord of the Rings and Gladiator, and it seems like this movie is just trying to ride their success and popularity. The only thing is, the director here obviously doesn't have the eye for this kind of thing the directors of those films did.The story. This movie is supposed to be based on the Iliad. It even says it is in the credits, but the story has absolutely no resembelence to the original in any way. It takes place at the same location, with most of the same characters, and there's still the Trojan horse (with everything else they changed, I'm surprised they left this in). But everything else is different. The Greek gods not only figure into the original story, but are essential to it. There basically is no story without them, giving you this confused movie. The ten year siege is reduced to the period of about ten days or a week, making much of it not make sense (I guess the screen writers don't understand the concept of a SIEGE, which isn't a battle, but an attempt to starve out an enemy stronghold and force them to surrender.). Also, what's the deal with Patroclus being Achilles' cousin? They're not cousins in the original. Just kinda bugs me. The changes in general wouldn't bother me too much, except that the movie almost seems to be mocking the original at times, such as when the characters are made to look foolish for having faith in the gods, etc. Also, I have to say that I did not need to see that much of Brad Pitt.There are a couple good points about the movie. Peter O'Toole and Sean Bean are very good as Priam and Oddyseus, respectively (although I prefer Armande Asante as Oddyseus in NBC's production of The Oddysey a few years ago), and there are a few times when the movie ties into the mythology. When Paris kills Achilles and shoots him in the heel, that was a nice touch, since in the poem, that was his one vulnerable spot. I also liked the end when Paris gave his sword to Aeneus(sp?) and tells him to lead the survivors away. This is a reference to Virgil's The Aeneid, essentially the Roman version of the story in which Virgil claims the Romans are decended from Aeneus and the Trojan refugees. However, these references to the mythology only make the parts where it is left out or seemingly disparaged all the more baffling and annoying. It's like the people making the film couldn't decide how far they wanted to deviate from the original.If you're interested in the kind of movie, I'd suggest getting Gladiator, or even the old NBC version of the Oddysey, both of which are far superior and much more entertaining than this mess."
1711756,B0002WSFTO,Go for the Lisle unit,"This tool works great for emptying your bank account. In fact this has been one of the most non-cost effective wallet drainers I have ever encountered. However it is very shiny and has a cool box. Whenever I think about how much better tool I coulda shoulda had if I had just bought the Lisle or OTC, I reassure myself by admiring the shiny chrome and the coolness factor of owning a genuine made in china Gearwretch."
160447,B00CGAMBB8,Nice very nice,The case fit the Samsung Galaxy S4 great and inside is black velvet which is soft. What a cute case for your cell.
1301314,B0037GXRHM,Not so much,"I ordered these stands hoping that they would be better than the price indicated. However, the bag was ripped in 3 places. The stands were both scratched badly with lots of paint missing. The most annoying thing was that they did not match each other. The locking mechanism was different on each stand and they were different heights. The holes in the inner poles were drilled  in different places so in order to use the support pins and have the speakers at the same height, you had to adjust the legs to accommodate the difference in height. They looked like they might be relatively solid but I returned them anyway...bit disappointing."
144920,B00AWN86II,Cables are junk,"One of these cables actually caused one of my son's phones connection to break, rendering it unable to charge.  Only 2 of the cables actually worked correctly from the get go and eventually I had to throw them all away."
1302694,B0050ALN2E,Loaded down the signal path,"I tried this in front, in the middle, and at the end of an effects chain, as well as by itself, plugged into the effects loop of my Mesa Boogie Mark V amplifier.  Whenever it is in the path, as soon as I engage my effects loop, the signal level drops considerably.  It did not matter whether the pedal was on or not.  The chorus effect is good, but I don't want my volume to drop every time I turn on my effects loop.  I have the loop balanced with all of the other pedals that I use, so I can't raise the send any more."
396771,B003KVO0GQ,Chalky taste - doesn't curb appetite,I've tried several diet pills (I only need to lose 10 lbs - but oh those 3pm cravings kill me) - every single one makes me jittery and shaky and I can't stand to take them - this pill did not!  However it also didn't ease my hunger pains and the two chalky pills you must chew up were so nasty I really dreaded time to take them again.  I didn't notice that this weight loss relief pill did anything other than make me dread taking it.
1303798,B00BKXN9LS,Purchase comments,"I am happy with the strap button that I purchased, however they sent me the wrong one.  No big deal."
2119253,6300268918,A Mad Masterpiece.,"Filmmaker Ken Russell pulls no punches in this blistering film based on real events that took place in the town of Loudun in the 1600s.  Oliver Reed is almost a force of nature in his performance as Father Urbain Grandier, a flawed man of the cloth who is both filled with a worldly lust for power and the pleasures of the flesh, and finally able to see the error of his ways and truly repent.  The performance is electric, almost jumping off the screen.  You really see the evolution of the man from arrogant womanizer to penitent victim of a conspiracy between the church and the state and finally to martyr.  Grandier's popularity and the power that the now deceased Govenor of Loudun bestowed on him makes him a target of those who are conspiring to tear down Loudun's fortifications, and to rid themselves of this willful thorn in their sides. When Sister Jeanne (Vanessa Redgrave), the Mother Superior of the Ursuline nuns who is secrectly attracted to Grandier, begins accusing him of bewitching her and her fellow nuns, a claim that was false, Grandier's enemies have the excuse they need to destroy him.  With the arrival of the exorcist Father Barre (Michael Gothard), chaos erupts in the city as public exorcisms - actually nothing more than debauched and blasphemus orgies - ensue, much to the delight of the public, who have had their sensibilities dulled by the ravages of the Black Death.  Russell does not so much push the envelope with these scenes as rip the envelope to shreds and burn it to ashes.  However, it should be noted that his intention here is not to support the behavior of the hysterical nuns and their debauched exorcists, but to show just how fully religion can be corrupted.  Contrast is given in Grandier's dawning realization of his own shortcomings.  Through this ordeal, he finally finds peace with himself and with his God, something that eludes his accusers.  The film has been subjected to much censorship over the years.  One scene in particular is still missing, the so-called ""Rape of Christ"" sequence where the nuns tear down a large statue of Christ and defile it.  This scene was intercut with a scene of Grandier conducting a mass, further illustrating the difference between a flawed man who can acknowledge his mistakes, and people who use religion as a means to a selfish end.  Grandier's torture has also been heavily censored, so we are only shown bits of his legs being crushed, but you get the idea.  Found guilty and sentenced to be burned alive, the now crippled Grandier is dragged through the streets much to the delight of the very people who loved him not so very long ago.  His execution is treated like a circus, with people laughing and cheering as the innocent Grandier is slowly immolated, all the while imploring the people of Loudun to stand up to those who would enslave them.  This is a very powerful film, one that deserves to be seen in its uncut form.  Until then, we have this version, which is the British X version.  See this film.  It is a mad masterpiece that deserves to be seen."
3757495,B0041CDPQO,Female Cigarette Adaptor for Quick Disconnect,"EExcellent build, buy it together with the extending and use it in multiple applications, so I highly recommend it for all 12V DC applications"
1723383,B000E7NYY8,"Worked great for 1 year, then died.","I had this unit controlling a space heater one season, and it worked perfect, maintaining a far more stable temperature than the thermostat on the space heater. Temp control in the room was within 1 degree usually. The next season, midway, it stopped working. The LCD screen works fine and it appears to function, however it simply refuses to supply power to the outlet no matter what I try. Based on the other positive reviews, I suspect I got a lemon.  A $40 lemon."
403756,B003UZKKHK,Disney tummies,"My son loves these, they are a great way to introduce vitamins and they taste just like gummy bears should!"
1310400,B00002STYR,No other fighter comes close.,"First of all, I mean no other fighting game matches this one in replay value, due to insane combos (of which there are many different variations), great &quot;No Mercy&quot; (finishing) moves and a great cast of characters. I was a fan from the moment I played it for the first time, and 10 years later it is still without a doubt my favorite game of all-time. Do not be mistaken though, I am not saying all of the other fighters out there are bad(Street Fighter, Mortal Kombat are also 5 star fighters), but when Killer Instinct hit the arcades there was nothing like it, at least in my opinion. The graphics were beautiful, the combos were amazing and it seemed like an all around original game.Other reviewers might have you believe this game rips off the others, but nothing could be further from the truth. Sure, they all share similarities, but Killer Instinct was the first to develop this complex combo system, consisting of linkers, auto-doubles and enders, not to mention the ULTRA combo. To me the ULTRA is the greatest concept of all-time as far as fighting games are concerned. It is a move performed at the end of a combo that adds many more hits to give a great-looking combo to finish off your opponent. There are also combo breakers to stop your opponent from performing a combo on you. So by now you should be able to understand that this game takes a LOT of practice to get good at. Learning the combo theory, mastering each character's moves and getting comfortable with each character's style is hard work, but with enough practice will be rewarding once you know your stuff. There are 8 great characters to choose from, each with their own background level, and depending on the location you can knock your opponent off of buildings. It has pretty decent music to boot, giving a great game experience--in my opinion one of the best games you could own for the Super NES. So if you are a fan of fighting games or own a Super NES, try this one out. You can find it for very cheap these days, so it is definately worth picking up if you see it around. You will either hate this game and never want to play it again, or you will be hooked instantly and develop an addiction to the style this game presents."
3760925,B009XR48MM,3M Sound Reduction Mat,"I installed this in the door panel of my truck and I'm noticing a slight reduction in sound and rattles.  I only had the one mat to try out so I didn't expect to feel like I was in a sound-proof booth with just one installed, but it did cut down on the rattle.Simple to install with no special tools required, very strong adhesive."
988470,B00A3B4VF6,Does not work on Kindle Fire HD,"This app lags and crashes on the Kindle Fire HD. The app itself seems to be well designed, but it's useless to me on my device."
163018,B00CPK7U60,Travel Mobile Wall Charger,"Great invention, will be using it for recharging my iPhone and iPad."
2744297,B00063MAXQ,Terrific movie,"I'm a former volunteer fire fighter/paramedic and found the movie true to life. It has drama, action, love, and humor. One goes through all emotions while watching it. It is one of the best firefighter movies that I've found. Joaquin Phoenix was great and John Travolta was pretty good himself. I highly recommend it."
279875,B000V9N17Y,Waste,Don't waste your money on either product.  I bought both.  No bad taste.  Neither did anything.  Very disappointed.  Save your money.
132779,B009UOMIS4,Cannot use volume or power buttons while in the case,"On my Verizon Samsung Galaxy S3, when placed in the case, I cannot access the power button or the volume rocker as those buttons are too far recessed into the case.  This makes the case completely worthless for the phone as I cannot press the power button or adjust the volume."
470906,B007MB5XTS,SAVE YOUR MONEY; THIS IS ALL HYPE,"The only active ingredient in this ""new"" product is 25mg of Diphenhydramine hcl which Nyquil ZZZ labels a ""Nighttime sleep-aid."" This is the EXACT ingredient in benadryl and store brand equivalents, that cost much less, which those manufacturers label as an antihistamine. All Nyquil did was rename it and give it a hyped up name of ZzzQuil and repurpose it as a sleep aid. Antihistamines can make you drowsy but that's not why people take them. This one has been around since the 1940's. What a bunch of BS."
712886,B006E4QCXU,Already a favorite!,"I really like this app a lot, but it has been somewhat tricky getting my tablet back after letting others see this one. Even a ten month-old neighbor liked it and had to be bribed with ice cream to give it back. The designs you make will follow your mood."
3348426,B005IZLPKQ,Super entertaining and fun period movie.,Great comic book movie and a great World War II movie wrapped into one.  Really awesome job on Marvels part.
